BESTELLIDENT;B_EMAIL;B_TELEFON;B_GEBDATUM;FLAG_LRIDENTISCH;FLAG_NEWSLETTER;Z_METHODE;Z_CARD_ART;Z_CARD_VALID;Z_LAST_NAME;WERT_BEST;TAG_BEST;TIME_BEST;ANZ_BEST;ANUMMER_01;ANUMMER_02;ANUMMER_03;ANUMMER_04;ANUMMER_05;ANUMMER_06;ANUMMER_07;ANUMMER_08;ANUMMER_09;ANUMMER_10;CHK_LADR;CHK_RADR;CHK_KTO;CHK_CARD;CHK_COOKIE;CHK_IP;FAIL_LPLZ;FAIL_LORT;FAIL_LPLZORTMATCH;FAIL_RPLZ;FAIL_RORT;FAIL_RPLZORTMATCH;SESSION_TIME;NEUKUNDE;ANZ_BEST_GES;WERT_BEST_GES;DATUM_LBEST;MAHN_AKT;MAHN_HOECHST;PROGNOSE_BETRUG
40890;ja;nein;1970-01-02 00:00:00.000;nein;nein;Kreditkarte;Eurocard;5.2005;ja;68,4;Mo;1899-12-30 03:17:00.000;1;100124;;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;15;ja;0;0;1899-12-30 00:00:00.000;0;0;nein
40892;ja;nein;1956-01-02 00:00:00.000;nein;nein;Kreditkarte;Visa;2.2005;ja;18,5;Di;1899-12-30 10:42:00.000;1;303367;;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;6;nein;1;7,39;2001-08-17 00:00:00.000;0;0;nein
40898;ja;nein;1899-12-30 00:00:00.000;ja;nein;Rechnung;;11.2006;;46,5;Sa;1899-12-30 12:08:00.000;1;100959;;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;10;ja;0;0;1899-12-30 00:00:00.000;0;0;nein
40901;ja;nein;1960-05-12 00:00:00.000;ja;ja;Rechnung;;8.2007;;46,5;Mi;1899-12-30 16:31:00.000;1;400329;;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;2;nein;2;11,16;2002-05-17 00:00:00.000;1;1;nein
40902;ja;ja;1984-03-16 00:00:00.000;nein;nein;Kreditkarte;Eurocard;12.2005;ja;62;Mi;1899-12-30 10:04:00.000;1;506310;;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;16;ja;0;0;1899-12-30 00:00:00.000;0;0;nein
40904;ja;nein;1961-03-10 00:00:00.000;ja;nein;Rechnung;;2.2007;;22,95;Mi;1899-12-30 17:01:00.000;1;108499;;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;15;nein;3;95,04;2002-05-30 00:00:00.000;1;1;nein
40905;ja;nein;1899-12-30 00:00:00.000;ja;nein;Kreditkarte;Eurocard;4.2006;ja;62;So;1899-12-30 07:18:00.000;1;404723;;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;13;ja;0;0;1899-12-30 00:00:00.000;0;0;nein
40906;nein;nein;1962-10-31 00:00:00.000;ja;nein;Rechnung;;5.2005;;9,99;Mo;1899-12-30 04:34:00.000;1;200450;;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;9;ja;0;0;1899-12-30 00:00:00.000;0;0;ja
40907;ja;nein;1973-11-19 00:00:00.000;ja;nein;Rechnung;;4.2006;;6,5;Mo;1899-12-30 19:14:00.000;1;202681;;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;5;ja;0;0;1899-12-30 00:00:00.000;0;0;nein
40913;ja;nein;1976-11-02 00:00:00.000;ja;nein;Kreditkarte;Eurocard;12.2005;ja;42,8;Mo;1899-12-30 07:31:00.000;1;305580;;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;9;ja;0;0;1899-12-30 00:00:00.000;0;0;nein
40915;ja;ja;1977-12-28 00:00:00.000;nein;nein;Kreditkarte;Eurocard;2.2006;ja;51;So;1899-12-30 11:20:00.000;1;404134;;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;8;nein;1;9,54;2001-02-25 00:00:00.000;0;2;nein
40917;nein;nein;1964-03-26 00:00:00.000;ja;nein;Rechnung;;3.2006;;29,3;So;1899-12-30 08:15:00.000;2;303367;406310.0;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;6;ja;0;0;1899-12-30 00:00:00.000;0;0;ja
40924;nein;nein;1972-08-05 00:00:00.000;ja;nein;Lastschrift;;12.2005;ja;6,5;So;1899-12-30 07:29:00.000;1;406203;;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;4;ja;0;0;1899-12-30 00:00:00.000;0;0;ja
40925;ja;nein;1982-10-29 00:00:00.000;ja;nein;Rechnung;;6.2005;;8,5;So;1899-12-30 12:05:00.000;1;508997;;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;2;nein;1;54,96;2004-03-20 00:00:00.000;0;0;nein
40926;ja;nein;1968-06-13 00:00:00.000;ja;nein;Lastschrift;;12.2007;ja;46,5;Di;1899-12-30 22:12:00.000;1;202123;;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;14;ja;0;0;1899-12-30 00:00:00.000;0;0;nein
40933;ja;nein;1956-03-14 00:00:00.000;nein;nein;Lastschrift;;3.2006;ja;54,5;Mi;1899-12-30 01:19:00.000;1;406398;;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;8;ja;0;0;1899-12-30 00:00:00.000;0;0;nein
40935;ja;ja;1975-10-12 00:00:00.000;ja;nein;Lastschrift;;8.2005;nein;17,5;So;1899-12-30 15:52:00.000;1;104935;;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;2;ja;0;0;1899-12-30 00:00:00.000;0;0;ja
40936;nein;ja;1980-02-02 00:00:00.000;ja;nein;Rechnung;;12.2006;;14,5;Fr;1899-12-30 10:04:00.000;1;509102;;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;7;nein;1;19,63;2004-11-26 00:00:00.000;0;0;nein
40940;ja;nein;1977-01-11 00:00:00.000;ja;nein;Rechnung;;2.2005;;57,8;Sa;1899-12-30 12:52:00.000;1;207359;;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;21;nein;1;30,96;2002-01-18 00:00:00.000;0;2;nein
40941;ja;nein;1980-08-09 00:00:00.000;nein;nein;Kreditkarte;Visa;8.2007;ja;18;Mi;1899-12-30 05:51:00.000;1;307344;;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;5;ja;0;0;1899-12-30 00:00:00.000;0;0;nein
40942;ja;nein;1964-09-21 00:00:00.000;ja;nein;Rechnung;;1.2006;;54,5;Sa;1899-12-30 18:31:00.000;1;208777;;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;10;nein;2;70,42;2002-09-28 00:00:00.000;0;0;nein
40943;ja;nein;1971-02-19 00:00:00.000;ja;nein;Rechnung;;2.2005;;54,5;So;1899-12-30 13:26:00.000;1;207610;;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;8;ja;0;0;1899-12-30 00:00:00.000;0;0;nein
40944;ja;ja;1899-12-30 00:00:00.000;ja;nein;Rechnung;;11.2007;;16;Di;1899-12-30 22:34:00.000;1;502677;;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;7;ja;0;0;1899-12-30 00:00:00.000;0;0;nein
40945;ja;nein;1977-03-20 00:00:00.000;ja;nein;Rechnung;;10.2007;;18,2;Mo;1899-12-30 01:29:00.000;1;406859;;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;10;nein;2;127,62;2004-04-13 00:00:00.000;0;0;nein
40948;ja;nein;1978-12-23 00:00:00.000;ja;nein;Rechnung;;12.2005;;37;Do;1899-12-30 19:12:00.000;1;600925;;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;11;ja;0;0;1899-12-30 00:00:00.000;0;0;nein
40952;ja;nein;1979-08-15 00:00:00.000;ja;nein;Rechnung;;3.2005;;31,9;Sa;1899-12-30 15:28:00.000;1;102677;;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;11;ja;0;0;1899-12-30 00:00:00.000;0;0;nein
40954;ja;nein;1963-03-25 00:00:00.000;ja;nein;Lastschrift;;5.2005;ja;122,94;Fr;1899-12-30 02:07:00.000;4;509121;408500.0;204645.0;501371.0;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;12;nein;1;21,36;2001-09-23 00:00:00.000;0;0;nein
40958;ja;nein;1973-10-07 00:00:00.000;ja;nein;Rechnung;;6.2005;;56;Sa;1899-12-30 19:51:00.000;1;400959;;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;3;nein;1;22,03;2003-04-20 00:00:00.000;0;0;nein
40959;ja;nein;1952-04-03 00:00:00.000;ja;nein;Rechnung;;6.2007;;51;Do;1899-12-30 11:51:00.000;1;308777;;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;7;ja;0;0;1899-12-30 00:00:00.000;0;0;nein
40961;nein;nein;1972-07-06 00:00:00.000;nein;nein;Kreditkarte;Visa;11.2005;ja;34,5;So;1899-12-30 21:43:00.000;1;207703;;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;7;nein;1;107,02;2002-05-13 00:00:00.000;0;0;nein
40969;ja;nein;1954-03-07 00:00:00.000;ja;nein;Rechnung;;6.2006;;16;Di;1899-12-30 05:42:00.000;1;308801;;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;9;nein;2;49,82;2002-07-27 00:00:00.000;0;2;nein
40970;nein;nein;1965-09-11 00:00:00.000;ja;nein;Kreditkarte;Eurocard;10.2005;ja;18;Sa;1899-12-30 09:35:00.000;1;207156;;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;17;ja;0;0;1899-12-30 00:00:00.000;0;0;ja
40971;ja;ja;1969-04-15 00:00:00.000;ja;nein;Kreditkarte;Visa;6.2006;ja;26;So;1899-12-30 17:34:00.000;1;204258;;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;8;ja;0;0;1899-12-30 00:00:00.000;0;0;nein
40976;ja;nein;1986-01-18 00:00:00.000;nein;nein;Kreditkarte;Amex;9.2005;ja;64,5;Sa;1899-12-30 10:55:00.000;1;605685;;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;16;ja;0;0;1899-12-30 00:00:00.000;0;0;nein
40979;ja;nein;1976-08-16 00:00:00.000;nein;nein;Kreditkarte;Eurocard;8.2007;nein;12,8;So;1899-12-30 18:35:00.000;1;608889;;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;2;ja;0;0;1899-12-30 00:00:00.000;0;0;ja
40983;nein;nein;1936-12-08 00:00:00.000;nein;nein;Kreditkarte;Eurocard;4.2007;ja;23,5;Sa;1899-12-30 03:50:00.000;1;101619;;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;13;nein;1;115,04;2001-02-05 00:00:00.000;0;1;nein
40984;ja;nein;1899-12-30 00:00:00.000;nein;nein;Kreditkarte;Eurocard;1.2005;ja;18,2;Fr;1899-12-30 13:19:00.000;1;407669;;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;6;nein;4;277,12;2003-06-04 00:00:00.000;0;0;nein
40986;ja;nein;1899-12-30 00:00:00.000;ja;nein;Rechnung;;7.2005;;57,8;So;1899-12-30 19:34:00.000;1;207359;;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;1;ja;0;0;1899-12-30 00:00:00.000;0;0;ja
40988;ja;nein;1970-10-15 00:00:00.000;nein;nein;Kundenkarte;Kundenkarte;3.2007;ja;73,48;Sa;1899-12-30 11:06:00.000;5;107046;209662.0;102090.0;406520.0;503367.0;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;9;nein;1;5,45;2001-04-20 00:00:00.000;0;0;nein
40989;ja;nein;1964-02-14 00:00:00.000;ja;nein;Rechnung;;6.2007;;17,8;Mo;1899-12-30 07:15:00.000;1;504921;;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;ja;nein;nein;nein;nein;8;nein;2;14,9;2001-12-20 00:00:00.000;0;2;nein
40990;ja;ja;1957-07-11 00:00:00.000;ja;nein;Rechnung;;5.2005;;56;Do;1899-12-30 17:48:00.000;1;100578;;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;5;ja;0;0;1899-12-30 00:00:00.000;0;0;nein
40992;nein;nein;1967-08-29 00:00:00.000;nein;nein;Kreditkarte;Visa;11.2005;ja;6,5;Di;1899-12-30 12:17:00.000;1;209725;;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;6;ja;0;0;1899-12-30 00:00:00.000;0;0;ja
40994;ja;nein;1899-12-30 00:00:00.000;ja;nein;Lastschrift;;3.2007;ja;17,5;Fr;1899-12-30 06:54:00.000;1;100476;;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;5;nein;1;7,72;2002-01-21 00:00:00.000;0;0;nein
40996;ja;ja;1966-09-08 00:00:00.000;ja;nein;Rechnung;;11.2006;;6,5;Mi;1899-12-30 00:13:00.000;1;309725;;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;9;nein;1;5,78;2001-06-08 00:00:00.000;0;1;nein
40998;ja;nein;1960-04-24 00:00:00.000;ja;ja;Kreditkarte;Eurocard;4.2006;ja;34,5;So;1899-12-30 21:44:00.000;1;409006;;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;3;nein;1;123,66;2001-03-27 00:00:00.000;0;0;nein
40999;ja;nein;1986-06-19 00:00:00.000;nein;nein;Kreditkarte;Eurocard;7.2006;ja;42,8;Do;1899-12-30 14:30:00.000;1;400450;;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;6;ja;0;0;1899-12-30 00:00:00.000;0;0;nein
41002;ja;nein;1962-06-22 00:00:00.000;ja;nein;Rechnung;;11.2007;;26;Di;1899-12-30 05:57:00.000;1;407274;;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;10;ja;0;0;1899-12-30 00:00:00.000;0;0;nein
41007;ja;nein;1979-12-14 00:00:00.000;nein;nein;Lastschrift;;6.2006;ja;54,5;Sa;1899-12-30 01:52:00.000;1;403367;;;;;;;;;;ja;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;8;nein;1;37,96;2001-12-16 00:00:00.000;0;1;ja
41011;ja;nein;1974-10-18 00:00:00.000;ja;nein;Rechnung;;4.2007;;17,5;Fr;1899-12-30 17:30:00.000;1;303776;;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;3;ja;0;0;1899-12-30 00:00:00.000;0;0;nein
41013;ja;nein;1899-12-30 00:00:00.000;ja;nein;Rechnung;;10.2005;;14,5;Mi;1899-12-30 15:23:00.000;1;402469;;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;11;ja;0;0;1899-12-30 00:00:00.000;0;0;ja
41020;ja;nein;1960-12-12 00:00:00.000;ja;nein;Rechnung;;11.2007;;12,6;Sa;1899-12-30 05:18:00.000;1;402845;;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;13;ja;0;0;1899-12-30 00:00:00.000;0;0;ja
41021;ja;ja;1899-12-30 00:00:00.000;ja;ja;Kreditkarte;Eurocard;7.2007;ja;85,9;So;1899-12-30 12:30:00.000;2;408679;102448.0;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;7;ja;0;0;1899-12-30 00:00:00.000;0;0;ja
41023;ja;nein;1960-08-01 00:00:00.000;nein;nein;Kreditkarte;Eurocard;12.2007;ja;50,8;Mi;1899-12-30 10:30:00.000;2;208500;407387.0;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;9;nein;1;102,17;2003-09-12 00:00:00.000;0;0;nein
41024;ja;nein;1981-09-24 00:00:00.000;ja;nein;Rechnung;;11.2007;;62;Sa;1899-12-30 15:03:00.000;1;108889;;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;11;ja;0;0;1899-12-30 00:00:00.000;0;0;nein
41025;ja;nein;1975-01-12 00:00:00.000;ja;nein;Rechnung;;8.2006;;10,8;Fr;1899-12-30 15:55:00.000;1;302133;;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;9;ja;0;0;1899-12-30 00:00:00.000;0;0;ja
41030;nein;nein;1984-11-23 00:00:00.000;nein;nein;Lastschrift;;2.2005;ja;45,5;Mo;1899-12-30 17:00:00.000;2;500925;407317.0;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;15;ja;0;0;1899-12-30 00:00:00.000;0;0;ja
41031;ja;nein;1956-10-24 00:00:00.000;ja;nein;Rechnung;;5.2006;;8,5;Fr;1899-12-30 17:47:00.000;1;205431;;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;13;ja;0;0;1899-12-30 00:00:00.000;0;0;ja
41034;ja;nein;1983-10-12 00:00:00.000;ja;nein;Rechnung;;11.2007;;80,2;Do;1899-12-30 19:07:00.000;3;603397;104159.0;400293.0;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;9;ja;0;0;1899-12-30 00:00:00.000;0;0;ja
41035;ja;nein;1967-10-19 00:00:00.000;nein;nein;Kreditkarte;Eurocard;5.2005;ja;30,4;Di;1899-12-30 09:57:00.000;2;506858;203397.0;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;7;ja;0;0;1899-12-30 00:00:00.000;0;0;nein
41039;nein;ja;1976-09-01 00:00:00.000;nein;nein;Kreditkarte;Eurocard;6.2007;ja;16;Mi;1899-12-30 18:25:00.000;1;208997;;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;14;ja;0;0;1899-12-30 00:00:00.000;0;0;ja
41043;ja;nein;1971-04-12 00:00:00.000;nein;nein;Kreditkarte;Amex;4.2007;ja;29,5;Mi;1899-12-30 15:27:00.000;1;500925;;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;8;ja;0;0;1899-12-30 00:00:00.000;0;0;nein
41044;nein;ja;1967-10-04 00:00:00.000;nein;nein;Kundenkarte;Kundenkarte;9.2007;ja;54,5;Mi;1899-12-30 20:52:00.000;1;402448;;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;8;nein;0;0;1899-12-30 00:00:00.000;0;0;nein
41046;ja;nein;1964-09-21 00:00:00.000;ja;nein;Rechnung;;3.2005;;22,95;Fr;1899-12-30 18:23:00.000;1;108499;;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;15;ja;0;0;1899-12-30 00:00:00.000;0;0;nein
41047;ja;nein;1978-11-23 00:00:00.000;ja;ja;Rechnung;;6.2005;;52;So;1899-12-30 04:23:00.000;1;402278;;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;7;ja;0;0;1899-12-30 00:00:00.000;0;0;nein
41049;ja;ja;1899-12-30 00:00:00.000;ja;nein;Kreditkarte;Visa;7.2005;ja;64,5;Di;1899-12-30 02:25:00.000;1;403546;;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;ja;nein;11;nein;1;51,06;2004-03-10 00:00:00.000;0;0;nein
41057;ja;nein;1974-09-02 00:00:00.000;ja;nein;Rechnung;;1.2005;;12,6;So;1899-12-30 20:02:00.000;1;206507;;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;8;ja;0;0;1899-12-30 00:00:00.000;0;0;ja
41059;ja;nein;1972-03-20 00:00:00.000;nein;nein;Kreditkarte;Eurocard;8.2005;ja;17,5;Sa;1899-12-30 08:50:00.000;1;408499;;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;5;nein;1;12;2004-08-24 00:00:00.000;0;0;nein
41060;ja;ja;1980-06-30 00:00:00.000;ja;nein;Rechnung;;4.2007;;9,99;Di;1899-12-30 22:45:00.000;1;508801;;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;2;nein;2;83,22;2002-03-18 00:00:00.000;0;0;nein
41062;nein;nein;1972-01-20 00:00:00.000;ja;nein;Rechnung;;1.2005;;52;So;1899-12-30 11:23:00.000;1;407610;;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;4;ja;0;0;1899-12-30 00:00:00.000;0;0;ja
41063;ja;nein;1982-08-24 00:00:00.000;ja;nein;Rechnung;;10.2007;;37;So;1899-12-30 22:09:00.000;1;207300;;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;4;ja;0;0;1899-12-30 00:00:00.000;0;0;nein
41065;nein;nein;1978-06-14 00:00:00.000;ja;nein;Rechnung;;9.2006;;12,6;Fr;1899-12-30 23:46:00.000;1;101967;;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;4;ja;0;0;1899-12-30 00:00:00.000;0;0;ja
41068;nein;ja;1899-12-30 00:00:00.000;ja;nein;Rechnung;;4.2006;;9,8;So;1899-12-30 16:47:00.000;1;600578;;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;7;ja;0;0;1899-12-30 00:00:00.000;0;0;ja
41070;ja;nein;1962-03-22 00:00:00.000;ja;nein;Rechnung;;5.2005;;17,5;So;1899-12-30 15:33:00.000;1;602133;;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;2;ja;0;0;1899-12-30 00:00:00.000;0;0;ja
41072;ja;nein;1971-01-06 00:00:00.000;ja;nein;Rechnung;;6.2006;;52;So;1899-12-30 17:44:00.000;1;409725;;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;5;ja;0;0;1899-12-30 00:00:00.000;0;0;nein
41077;ja;nein;1969-12-06 00:00:00.000;ja;nein;Rechnung;;5.2007;;17,8;Sa;1899-12-30 10:53:00.000;1;400578;;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;10;nein;1;54,06;2004-04-09 00:00:00.000;0;0;nein
41078;ja;nein;1899-12-30 00:00:00.000;ja;nein;Rechnung;;8.2007;;16;Di;1899-12-30 10:40:00.000;1;607699;;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;15;ja;0;0;1899-12-30 00:00:00.000;0;0;nein
41079;nein;nein;1969-10-03 00:00:00.000;nein;nein;Lastschrift;;2.2006;ja;56;Mi;1899-12-30 20:08:00.000;1;102454;;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;13;ja;0;0;1899-12-30 00:00:00.000;0;0;ja
41081;ja;nein;1978-11-24 00:00:00.000;nein;ja;Kreditkarte;Eurocard;1.2005;ja;72,3;Mi;1899-12-30 15:06:00.000;2;205555;106310.0;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;9;ja;0;0;1899-12-30 00:00:00.000;0;0;nein
41085;ja;nein;1983-05-28 00:00:00.000;ja;nein;Rechnung;;3.2006;;18,2;Mo;1899-12-30 23:25:00.000;1;408143;;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;7;nein;1;151,81;2002-05-27 00:00:00.000;0;0;nein
41086;nein;ja;1968-07-27 00:00:00.000;nein;nein;Kreditkarte;Eurocard;10.2005;ja;17,99;Fr;1899-12-30 22:35:00.000;1;205338;;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;9;nein;1;29,22;2001-07-26 00:00:00.000;1;1;nein
41089;ja;nein;1986-08-12 00:00:00.000;ja;nein;Rechnung;;2.2005;;32,94;Fr;1899-12-30 15:34:00.000;2;503367;405897.0;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;ja;nein;nein;nein;6;ja;0;0;1899-12-30 00:00:00.000;0;0;nein
41090;ja;nein;1984-08-08 00:00:00.000;nein;nein;Lastschrift;;5.2005;ja;119;So;1899-12-30 23:16:00.000;4;600767;103950.0;102089.0;407416.0;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;12;nein;1;125,56;2003-03-08 00:00:00.000;0;0;nein
41094;nein;nein;1899-12-30 00:00:00.000;ja;nein;Kreditkarte;Visa;12.2006;ja;64,49;Sa;1899-12-30 16:59:00.000;2;300925;405284.0;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;1;nein;1;79,98;2004-11-08 00:00:00.000;0;2;nein
41096;ja;nein;1954-10-10 00:00:00.000;ja;nein;Rechnung;;7.2005;;34,5;So;1899-12-30 20:08:00.000;1;506590;;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;6;ja;0;0;1899-12-30 00:00:00.000;0;0;nein
41099;ja;nein;1948-11-05 00:00:00.000;ja;nein;Kreditkarte;Eurocard;2.2005;ja;9,8;Sa;1899-12-30 04:23:00.000;1;105338;;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;14;nein;1;45,49;2002-06-29 00:00:00.000;0;0;nein
41100;ja;nein;1951-11-08 00:00:00.000;ja;nein;Lastschrift;;6.2007;ja;17,8;Sa;1899-12-30 15:43:00.000;1;202294;;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;11;ja;0;0;1899-12-30 00:00:00.000;0;0;nein
41102;ja;nein;1983-04-04 00:00:00.000;ja;nein;Kreditkarte;Eurocard;3.2007;nein;22,95;Mi;1899-12-30 10:46:00.000;1;101893;;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;5;ja;0;0;1899-12-30 00:00:00.000;0;0;nein
41104;ja;ja;1970-10-27 00:00:00.000;nein;nein;Kreditkarte;Visa;6.2006;ja;119,9;Do;1899-12-30 05:12:00.000;4;406520;100953.0;405485.0;500767.0;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;10;nein;1;135,67;2003-10-31 00:00:00.000;0;0;nein
41106;nein;nein;1964-03-27 00:00:00.000;nein;nein;Kreditkarte;Amex;10.2007;ja;10,8;Mo;1899-12-30 11:05:00.000;1;206685;;;;;;;;;;nein;nein;nein;nein;nein;nein;nein;nein;ja;nein;nein;nein;7;nein;1;162,87;2001-05-28 00:00:00.000;0;0;nein
